,map_trx_state,map__trx_dist,map_trx_years,map_trx_qtr,map_trx_amount,map_trx_count
13626,telangana,nizamabad ,2021,2,21755545090.473732,7753597
13627,telangana,adilabad ,2021,2,4963034633.522783,2085591
13628,telangana,ajanna sircilla ,2021,2,6928172010.622464,2831321
13629,telangana,nagarkurnool ,2021,2,12210795742.454664,4876420
13630,telangana,peddapalle ,2021,2,14414394127.107388,6670402
13631,telangana,nirmal ,2021,2,7249341788.021781,2400460
13632,telangana,mahabubabad ,2021,2,9057754916.76895,3894628
13633,telangana,angareddy ,2021,2,28799723416.87831,14851128
13634,telangana,wanaparthy ,2021,2,6670336828.621043,2603925
13635,telangana,vikarabad ,2021,2,7761185953.963232,3556227
13636,telangana,jagtial ,2021,2,12612225820.950344,4428112
13637,telangana,yadadri bhuvanagiri ,2021,2,13244058903.996319,5848194
13638,telangana,medak ,2021,2,7629372343.577742,3415198
13639,telangana,mahbubnagar ,2021,2,11391442175.389671,5064194
13640,telangana,jaya shankar bhalupally ,2021,2,6859770059.015409,2675877
13641,telangana,warangal urban ,2021,2,35324332007.02503,15534189
13642,telangana,angareddy ,2021,2,113987187628.93881,63155281
13643,telangana,hyderabad ,2021,2,424872741465.13696,212326623
13644,telangana,uryapet ,2021,2,15856636127.353405,6058271
13645,telangana,jogulamba gadwal ,2021,2,6421818499.090552,2339787
13646,telangana,kamareddy ,2021,2,10042472983.437822,3927221
13647,telangana,mulugu ,2021,2,4115582609.583652,1462923
13648,telangana,medchal malkajgiri ,2021,2,102864360004.68025,58755991
13649,telangana,karimnagar ,2021,2,20534233590.75627,8548354
13650,telangana,mancherial ,2021,2,13999260362.653545,6439833
13651,telangana,pet ,2021,2,15903147261.01064,6647863
13652,telangana,khammam ,2021,2,23771340184.86827,9096326
13653,telangana,narayanpet ,2019,4,781969185.7695559,348020
13654,telangana,nalgonda ,2019,4,4432868129.214613,1934313
13655,telangana,jangaon ,2019,4,1768140547.0507903,899519
13656,telangana,bhadradri kothagudem ,2019,4,3333736227.921642,1404330
13657,telangana,warangal rural ,2019,4,1916370719.9451218,1122699
13658,telangana,kumuram bheem asifabad ,2019,4,636251308.4070561,315212
13659,telangana,nizamabad ,2019,4,3627249339.2387323,1638281
13660,telangana,adilabad ,2019,4,791642341.6090925,395004
13661,telangana,ajanna sircilla ,2019,4,1301541778.6067424,600689
13662,telangana,nagarkurnool ,2019,4,2233923658.115257,933585
13663,telangana,peddapalle ,2019,4,2960713411.6268864,1360978
13664,telangana,nirmal ,2019,4,1133229683.1589468,528301
13665,telangana,mahabubabad ,2019,4,1675353014.2975852,850549
13666,telangana,angareddy ,2019,4,6643761917.41535,3687957
13667,telangana,wanaparthy ,2019,4,1216946623.313059,507428
13668,telangana,vikarabad ,2019,4,1424370972.6543646,688709
13669,telangana,jagtial ,2019,4,1885810564.1351793,853526
13670,telangana,yadadri bhuvanagiri ,2019,4,2917661179.1368203,1376210
13671,telangana,medak ,2019,4,1468382159.4114661,746346
13672,telangana,mahbubnagar ,2019,4,2409813569.4080114,1133602
13673,telangana,jaya shankar bhalupally ,2019,4,1456148257.6858165,636364
13674,telangana,warangal urban ,2019,4,7877138784.222425,4698981
13675,telangana,angareddy ,2019,4,44757331443.568375,31237803
13676,telangana,hyderabad ,2019,4,130230415629.3025,72987282
13677,telangana,uryapet ,2019,4,2378054140.977039,1055324
13678,telangana,jogulamba gadwal ,2019,4,1114452481.2689347,521737
13679,telangana,kamareddy ,2019,4,1897721264.8307636,896879
13680,telangana,mulugu ,2019,4,653079691.2296635,276728
13681,telangana,medchal malkajgiri ,2019,4,31417907129.793076,22999944
13682,telangana,karimnagar ,2019,4,4404111000.947509,2289360
13683,telangana,mancherial ,2019,4,2827258423.4489546,1219849
13684,telangana,pet ,2019,4,3271349293.2839117,1508776
13685,telangana,khammam ,2019,4,3902061676.7459927,1917973
13686,telangana,narayanpet ,2019,1,309771672.0671499,174965
13687,telangana,nalgonda ,2019,1,1769178906.7148075,995740
13688,telangana,jangaon ,2019,1,666835161.5200422,459535
13689,telangana,bhadradri kothagudem ,2019,1,1347048006.2547002,584648
13690,telangana,warangal rural ,2019,1,652015911.9018332,543456
13691,telangana,kumuram bheem asifabad ,2019,1,267180135.05131233,162055
13692,telangana,nizamabad ,2019,1,1347187035.3619022,705541
13693,telangana,adilabad ,2019,1,363233268.90475595,202558
13694,telangana,ajanna sircilla ,2019,1,591748358.9669632,336361
13695,telangana,nagarkurnool ,2019,1,919667216.3119977,394508
13696,telangana,peddapalle ,2019,1,1232197525.0656664,670381
13697,telangana,nirmal ,2019,1,513648129.4548651,316131
13698,telangana,mahabubabad ,2019,1,589964630.444792,367401
13699,telangana,angareddy ,2019,1,2801488635.44757,1782207
13700,telangana,wanaparthy ,2019,1,539178838.0241383,256316
13701,telangana,vikarabad ,2019,1,628307802.9188868,339769
13702,telangana,jagtial ,2019,1,774232192.3382725,458055
13703,telangana,yadadri bhuvanagiri ,2019,1,1153306717.151112,650221
13704,telangana,medak ,2019,1,604006323.838034,424439
13705,telangana,mahbubnagar ,2019,1,949702543.7309991,505837
13706,telangana,jaya shankar bhalupally ,2019,1,602186464.5833509,271387
13707,telangana,warangal urban ,2019,1,2836690647.8977265,1953906
13708,telangana,angareddy ,2019,1,17677048557.632526,12952050
13709,telangana,hyderabad ,2019,1,34892156029.40753,24838664
13710,telangana,uryapet ,2019,1,1022801622.5667242,570175
13711,telangana,jogulamba gadwal ,2019,1,415838239.1276528,261453
13712,telangana,kamareddy ,2019,1,728765333.3862631,494329
13713,telangana,mulugu ,2019,1,286242139.70046264,117826
13714,telangana,medchal malkajgiri ,2019,1,13392043971.075241,10127087
13715,telangana,karimnagar ,2019,1,1693944274.3067384,1088155
13716,telangana,mancherial ,2019,1,1094451064.2941875,589535
13717,telangana,pet ,2019,1,1380114923.8328254,841516
13718,telangana,khammam ,2019,1,1481079756.3855424,854495
13719,telangana,narayanpet ,2019,3,507773417.4610101,247799
13720,telangana,nalgonda ,2019,3,2779870436.4339104,1306394
13721,telangana,jangaon ,2019,3,1100060362.2325885,617113
13722,telangana,bhadradri kothagudem ,2019,3,2217033879.641263,950852
13723,telangana,warangal rural ,2019,3,1188972512.9217644,777266
13724,telangana,kumuram bheem asifabad ,2019,3,415529444.81707716,201674
13725,telangana,nizamabad ,2019,3,2214953316.84891,1143733
13726,telangana,adilabad ,2019,3,520200887.3199887,253240
13727,telangana,ajanna sircilla ,2019,3,866012869.1522945,431892
13728,telangana,nagarkurnool ,2019,3,1468968267.9012117,637843
13729,telangana,peddapalle ,2019,3,1872281816.4743705,894357
13730,telangana,nirmal ,2019,3,729433727.9040974,396272
13731,telangana,mahabubabad ,2019,3,1039765449.4495962,571751
13732,telangana,angareddy ,2019,3,4722370404.586679,2699670
13733,telangana,wanaparthy ,2019,3,815418253.2839947,346164
13734,telangana,vikarabad ,2019,3,915569514.3744655,481649
13735,telangana,jagtial ,2019,3,1234356051.1108751,575677
13736,telangana,yadadri bhuvanagiri ,2019,3,1868628041.0485597,930865
13737,telangana,medak ,2019,3,962334534.8570547,533338
13738,telangana,mahbubnagar ,2019,3,1631760142.9440107,783236
13739,telangana,jaya shankar bhalupally ,2019,3,982616709.6752173,430844
13740,telangana,warangal urban ,2019,3,5206094337.716869,3280635
13741,telangana,angareddy ,2019,3,33663962263.155968,23655175
13742,telangana,hyderabad ,2019,3,96365182751.25804,55159072
13743,telangana,uryapet ,2019,3,1573223461.217702,716286
13744,telangana,jogulamba gadwal ,2019,3,743159787.4650824,372312
13745,telangana,kamareddy ,2019,3,1130608367.8367758,617048
13746,telangana,mulugu ,2019,3,444083132.2472038,184715
13747,telangana,medchal malkajgiri ,2019,3,23256556346.306458,17492750
13748,telangana,karimnagar ,2019,3,2911171015.4164953,1604219
13749,telangana,mancherial ,2019,3,1753500369.2869582,772975
13750,telangana,pet ,2019,3,2226176148.8370996,1075629
13751,telangana,khammam ,2019,3,2602393109.2431,1352931
13752,telangana,narayanpet ,2019,2,419237051.7853179,178965
13753,telangana,nalgonda ,2019,2,2323581176.516111,982589
13754,telangana,jangaon ,2019,2,880333999.3660777,451178
13755,telangana,bhadradri kothagudem ,2019,2,1800936282.3850584,658827
13756,telangana,warangal rural ,2019,2,894990099.3555228,525201
13757,telangana,kumuram bheem asifabad ,2019,2,319016878.8360514,146390
13758,telangana,nizamabad ,2019,2,1812827883.3205523,782289
13759,telangana,adilabad ,2019,2,451538835.93270147,187419
13760,telangana,ajanna sircilla ,2019,2,702215438.880197,311530
13761,telangana,nagarkurnool ,2019,2,1115389468.3856611,427374
13762,telangana,peddapalle ,2019,2,1566326735.5282462,657490
13763,telangana,nirmal ,2019,2,604053955.6960328,237118
13764,telangana,mahabubabad ,2019,2,820743447.1629949,398457
13765,telangana,angareddy ,2019,2,3684548498.973757,1920044
13766,telangana,wanaparthy ,2019,2,701368465.7621387,270228
13767,telangana,vikarabad ,2019,2,741826384.7097802,349574
13768,telangana,jagtial ,2019,2,1013323553.1638029,424736
13769,telangana,yadadri bhuvanagiri ,2019,2,1571831637.5126033,698908
13770,telangana,medak ,2019,2,805791072.4725859,415222
13771,telangana,mahbubnagar ,2019,2,1270311793.6391454,550333
13772,telangana,jaya shankar bhalupally ,2019,2,779327294.8465207,290519
13773,telangana,warangal urban ,2019,2,3832142348.1167383,2185190
13774,telangana,angareddy ,2019,2,25359412038.382965,16348519
13775,telangana,hyderabad ,2019,2,73949377453.0185,43511186
13776,telangana,uryapet ,2019,2,1389837609.2161393,565731
13777,telangana,jogulamba gadwal ,2019,2,525141870.7237575,250255
13778,telangana,kamareddy ,2019,2,967447713.1913474,454684
13779,telangana,mulugu ,2019,2,357195912.4863805,129404
13780,telangana,medchal malkajgiri ,2019,2,17462610963.470375,11891107
13781,telangana,karimnagar ,2019,2,2218679006.703639,1090639
13782,telangana,mancherial ,2019,2,1433729477.429565,571186
13783,telangana,pet ,2019,2,1837834819.208163,821209
13784,telangana,khammam ,2019,2,2063514016.2549326,926878
13785,telangana,narayanpet ,2023,4,17028938556.0,8633391
13786,telangana,nalgonda ,2023,4,97170343461.0,51511022
13787,telangana,jangaon ,2023,4,31608229273.0,17087143
13788,telangana,bhadradri kothagudem ,2023,4,56202802836.0,33075338
13789,telangana,warangal rural ,2023,4,28084276823.0,16122643
13790,telangana,kumuram bheem asifabad ,2023,4,12409526929.0,8659007
13791,telangana,nizamabad ,2023,4,88928491816.0,43071426
13792,telangana,adilabad ,2023,4,19675009766.0,12424951
13793,telangana,ajanna sircilla ,2023,4,29238386038.0,14910772
13794,telangana,nagarkurnool ,2023,4,42830716592.0,23146650
13795,telangana,peddapalle ,2023,4,46445316687.0,27564769
13796,telangana,nirmal ,2023,4,28057511402.0,14040450
13797,telangana,mahabubabad ,2023,4,26974493007.0,16067938
13798,telangana,angareddy ,2023,4,142932848259.0,96204412
13799,telangana,wanaparthy ,2023,4,23335949819.0,12672875
13800,telangana,vikarabad ,2023,4,31360648755.0,19695272
13801,telangana,jagtial ,2023,4,47715073319.0,22331060
13802,telangana,yadadri bhuvanagiri ,2023,4,53121750784.0,28984449
13803,telangana,medak ,2023,4,30550788297.0,17837494
13804,telangana,mahbubnagar ,2023,4,48389126301.0,28894213
13805,telangana,jaya shankar bhalupally ,2023,4,18993363140.0,10770866
13806,telangana,warangal urban ,2023,4,110672394295.0,64109092
13807,telangana,angareddy ,2023,4,647241284036.0,460487052
13808,telangana,hyderabad ,2023,4,532414580487.0,388720083
13809,telangana,uryapet ,2023,4,57848621131.0,30560826
13810,telangana,jogulamba gadwal ,2023,4,23690559475.0,13040977
13811,telangana,kamareddy ,2023,4,38943814040.0,20414647
13812,telangana,mulugu ,2023,4,11297924794.0,6508465
13813,telangana,medchal malkajgiri ,2023,4,502048775975.0,362103399
13814,telangana,karimnagar ,2023,4,78614458394.0,43037506
13815,telangana,mancherial ,2023,4,48694637043.0,28993967
13816,telangana,pet ,2023,4,64665935653.0,34702592
13817,telangana,khammam ,2023,4,79230897582.0,44437431
13818,telangana,narayanpet ,2023,1,12594283377.0,5860176
13819,telangana,nalgonda ,2023,1,71134878439.0,36293901
13820,telangana,jangaon ,2023,1,23145397276.0,12351227
13821,telangana,bhadradri kothagudem ,2023,1,43557678197.0,22418842
13822,telangana,warangal rural ,2023,1,22834798897.0,12016227
13823,telangana,kumuram bheem asifabad ,2023,1,10044534284.0,5909863
13824,telangana,nizamabad ,2023,1,63849185228.0,29666757
13825,telangana,adilabad ,2023,1,15398896200.0,8551063
13826,telangana,ajanna sircilla ,2023,1,21218010068.0,10183528
13827,telangana,nagarkurnool ,2023,1,33921691728.0,16468215
13828,telangana,peddapalle ,2023,1,35406206858.0,19710259
13829,telangana,nirmal ,2023,1,22071363346.0,9787939
13830,telangana,mahabubabad ,2023,1,22017320496.0,11587757
13831,telangana,angareddy ,2023,1,104869739922.0,64762361
13832,telangana,wanaparthy ,2023,1,17989989453.0,8804989
13833,telangana,vikarabad ,2023,1,24552396986.0,13708676
13834,telangana,jagtial ,2023,1,35845164854.0,15662651
13835,telangana,yadadri bhuvanagiri ,2023,1,39018954621.0,20689510
13836,telangana,medak ,2023,1,21898099820.0,12213260
13837,telangana,mahbubnagar ,2023,1,36515013116.0,20251207
13838,telangana,jaya shankar bhalupally ,2023,1,15652293575.0,7882159
13839,telangana,warangal urban ,2023,1,87860641183.0,47328651
13840,telangana,angareddy ,2023,1,487359310308.0,329344012
13841,telangana,hyderabad ,2023,1,415188829698.0,286887382
13842,telangana,uryapet ,2023,1,41818830882.0,21355436
13843,telangana,jogulamba gadwal ,2023,1,18345295705.0,8673538
13844,telangana,kamareddy ,2023,1,27636092025.0,14043426
13845,telangana,mulugu ,2023,1,10133379673.0,4771054
13846,telangana,medchal malkajgiri ,2023,1,382423152200.0,256028955
13847,telangana,karimnagar ,2023,1,60096322074.0,30992192
13848,telangana,mancherial ,2023,1,36907254929.0,20046172
13849,telangana,pet ,2023,1,48406373565.0,24660934
13850,telangana,khammam ,2023,1,62870355301.0,31419139
13851,telangana,narayanpet ,2023,3,14828719991.0,7703822
13852,telangana,nalgonda ,2023,3,83538473626.0,46150123
13853,telangana,jangaon ,2023,3,26570211115.0,14999210
13854,telangana,bhadradri kothagudem ,2023,3,50276318228.0,29094213
13855,telangana,warangal rural ,2023,3,24934651412.0,14114843
13856,telangana,kumuram bheem asifabad ,2023,3,11364405185.0,7668822
13857,telangana,nizamabad ,2023,3,74042361319.0,37772113
13858,telangana,adilabad ,2023,3,17957207912.0,11223859
13859,telangana,ajanna sircilla ,2023,3,24853551821.0,12792742
13860,telangana,nagarkurnool ,2023,3,38220652985.0,20682884
13861,telangana,peddapalle ,2023,3,41406372662.0,24425865
13862,telangana,nirmal ,2023,3,25812185559.0,12575625
13863,telangana,mahabubabad ,2023,3,24121112375.0,14152370
13864,telangana,angareddy ,2023,3,129280748237.0,86831652
13865,telangana,wanaparthy ,2023,3,20163964006.0,10889643
13866,telangana,vikarabad ,2023,3,28077471507.0,17488999
13867,telangana,jagtial ,2023,3,42081154014.0,19623996
13868,telangana,yadadri bhuvanagiri ,2023,3,46297002246.0,26071562
13869,telangana,medak ,2023,3,25594825694.0,15389129
13870,telangana,mahbubnagar ,2023,3,43270672047.0,26016185
13871,telangana,jaya shankar bhalupally ,2023,3,17824562824.0,9554915
13872,telangana,warangal urban ,2023,3,102993525406.0,58807111
13873,telangana,angareddy ,2023,3,615864362548.0,439381886
13874,telangana,hyderabad ,2023,3,505153023373.0,371834420
13875,telangana,uryapet ,2023,3,49132910855.0,27124712
13876,telangana,jogulamba gadwal ,2023,3,22100753338.0,11749521
13877,telangana,kamareddy ,2023,3,31268361694.0,17517673
13878,telangana,mulugu ,2023,3,10708908815.0,5736746
13879,telangana,medchal malkajgiri ,2023,3,477958010169.0,341559058
13880,telangana,karimnagar ,2023,3,71587338439.0,39168527
13881,telangana,mancherial ,2023,3,43472522006.0,25376026
13882,telangana,pet ,2023,3,57176670840.0,31010716
13883,telangana,khammam ,2023,3,72269888825.0,40556956
13884,telangana,narayanpet ,2023,2,14616919263.0,6909971
13885,telangana,nalgonda ,2023,2,82903124781.0,41962395
13886,telangana,jangaon ,2023,2,26609770148.0,14146351
13887,telangana,bhadradri kothagudem ,2023,2,47972823799.0,25871023
13888,telangana,warangal rural ,2023,2,24985013737.0,13385181
13889,telangana,kumuram bheem asifabad ,2023,2,10837144939.0,6747324
13890,telangana,nizamabad ,2023,2,75596623775.0,34994548
13891,telangana,adilabad ,2023,2,17662880437.0,9925498
13892,telangana,ajanna sircilla ,2023,2,23728163098.0,11891159
13893,telangana,nagarkurnool ,2023,2,37948055779.0,18857244
13894,telangana,peddapalle ,2023,2,38978138316.0,22555741
13895,telangana,nirmal ,2023,2,25381861539.0,11368138
13896,telangana,mahabubabad ,2023,2,24114183880.0,13158453
13897,telangana,angareddy ,2023,2,121290909918.0,75850320
13898,telangana,wanaparthy ,2023,2,20018297096.0,10142299
13899,telangana,vikarabad ,2023,2,27883452832.0,16157969
13900,telangana,jagtial ,2023,2,40893708527.0,18288029
13901,telangana,yadadri bhuvanagiri ,2023,2,45257907308.0,24175923
13902,telangana,medak ,2023,2,25974323819.0,14637759
13903,telangana,mahbubnagar ,2023,2,41417881674.0,23297956
13904,telangana,jaya shankar bhalupally ,2023,2,16438739776.0,8720801
13905,telangana,warangal urban ,2023,2,97631245668.0,53361513
13906,telangana,angareddy ,2023,2,561147925919.0,384456496
13907,telangana,hyderabad ,2023,2,467328236325.0,328016262
13908,telangana,uryapet ,2023,2,49246226924.0,24674139
13909,telangana,jogulamba gadwal ,2023,2,21014963335.0,10142849
13910,telangana,kamareddy ,2023,2,32848062463.0,16638930
13911,telangana,mulugu ,2023,2,10702236197.0,5285601
13912,telangana,medchal malkajgiri ,2023,2,434043629718.0,296231089
13913,telangana,karimnagar ,2023,2,67773079796.0,35552008
13914,telangana,mancherial ,2023,2,39856360752.0,22723969
13915,telangana,pet ,2023,2,54855659978.0,28696623
13916,telangana,khammam ,2023,2,71192383492.0,36607410
13917,telangana,narayanpet ,2022,4,7851529733.329012,3435861
13918,telangana,nalgonda ,2022,4,45517531285.29773,21928009
13919,telangana,jangaon ,2022,4,14733962763.584286,7324178
13920,telangana,bhadradri kothagudem ,2022,4,27531378066.985123,13693915
13921,telangana,warangal rural ,2022,4,13558497093.454197,6929973
13922,telangana,kumuram bheem asifabad ,2022,4,5943432516.9949465,3591695
13923,telangana,nizamabad ,2022,4,42744693427.90993,18308473
13924,telangana,adilabad ,2022,4,9396320638.908257,5167448
13925,telangana,ajanna sircilla ,2022,4,13388173024.17493,6122873
13926,telangana,nagarkurnool ,2022,4,19890947819.874546,9648058
13927,telangana,peddapalle ,2022,4,23139872487.127018,12177318
13928,telangana,nirmal ,2022,4,13462685072.366062,5783251
13929,telangana,mahabubabad ,2022,4,12887238837.13226,6768739
13930,telangana,angareddy ,2022,4,64649951913.2422,38000808
13931,telangana,wanaparthy ,2022,4,11544288246.522821,5371569
13932,telangana,vikarabad ,2022,4,16602279473.938221,9405139
13933,telangana,jagtial ,2022,4,22521347753.106037,9304649
13934,telangana,yadadri bhuvanagiri ,2022,4,25002594202.22237,12310890
13935,telangana,medak ,2022,4,14553997200.924385,7373744
13936,telangana,mahbubnagar ,2022,4,23376388640.594707,12087718
13937,telangana,jaya shankar bhalupally ,2022,4,9308144371.995441,4699909
13938,telangana,warangal urban ,2022,4,57991182917.37883,29269688
13939,telangana,angareddy ,2022,4,295773661437.69385,191136402
13940,telangana,hyderabad ,2022,4,1753799022390.8735,1133829812
13941,telangana,uryapet ,2022,4,27190932825.31949,12755991
13942,telangana,jogulamba gadwal ,2022,4,11177285266.569225,5163965
13943,telangana,kamareddy ,2022,4,18381989175.094254,8479586
13944,telangana,mulugu ,2022,4,5528206381.608963,2756762
13945,telangana,medchal malkajgiri ,2022,4,237726926269.25775,151514969
13946,telangana,karimnagar ,2022,4,39357490540.69413,19056918
13947,telangana,mancherial ,2022,4,23710042437.245804,12469076
13948,telangana,pet ,2022,4,30384216197.138824,14715170
13949,telangana,khammam ,2022,4,39626352507.58298,18924276
13950,telangana,narayanpet ,2022,1,7151473315.411451,2758911
13951,telangana,nalgonda ,2022,1,39284842780.64408,17014104
13952,telangana,jangaon ,2022,1,13092572660.901518,6272901
13953,telangana,bhadradri kothagudem ,2022,1,25370868701.813797,11205856
13954,telangana,warangal rural ,2022,1,13344851727.844463,6150545
13955,telangana,kumuram bheem asifabad ,2022,1,5793481590.487396,2974932
13956,telangana,nizamabad ,2022,1,33996713436.015533,13749642
13957,telangana,adilabad ,2022,1,8595611704.767036,4070616
13958,telangana,ajanna sircilla ,2022,1,11337042428.250381,4899037
13959,telangana,nagarkurnool ,2022,1,19698635871.63956,8134709
13960,telangana,peddapalle ,2022,1,20671229116.26508,10330840
13961,telangana,nirmal ,2022,1,12055501321.77517,4497647
13962,telangana,mahabubabad ,2022,1,12694323911.33902,5919451
13963,telangana,angareddy ,2022,1,50754041229.75235,27250369
13964,telangana,wanaparthy ,2022,1,10471886396.519531,4303823
13965,telangana,vikarabad ,2022,1,13753017142.475313,6463353
13966,telangana,jagtial ,2022,1,19792335843.191154,7599529
13967,telangana,yadadri bhuvanagiri ,2022,1,21558326704.74961,9901695
13968,telangana,medak ,2022,1,11841334266.667011,5651890
13969,telangana,mahbubnagar ,2022,1,19752565211.193634,9243634
13970,telangana,jaya shankar bhalupally ,2022,1,9295064923.502977,4079946
13971,telangana,warangal urban ,2022,1,56954288260.23642,27504554
13972,telangana,angareddy ,2022,1,216609881380.40106,127675017
13973,telangana,hyderabad ,2022,1,661512502141.0775,372711414
13974,telangana,uryapet ,2022,1,23321415932.686844,10201103
13975,telangana,jogulamba gadwal ,2022,1,10094399207.825716,3961470
13976,telangana,kamareddy ,2022,1,15293088688.466099,6663659
13977,telangana,mulugu ,2022,1,6575024639.126174,2589325
13978,telangana,medchal malkajgiri ,2022,1,185168270983.38605,110893187
13979,telangana,karimnagar ,2022,1,32332888869.97381,14698433
13980,telangana,mancherial ,2022,1,21171437142.030125,10350779
13981,telangana,pet ,2022,1,25404779557.018036,11464769
13982,telangana,khammam ,2022,1,35894472741.54594,15266245
13983,telangana,narayanpet ,2022,3,7372511545.846636,3149412
13984,telangana,nalgonda ,2022,3,40798032880.70633,19442094
13985,telangana,jangaon ,2022,3,13279380724.599072,6580615
13986,telangana,bhadradri kothagudem ,2022,3,25289893377.7632,12264577
13987,telangana,warangal rural ,2022,3,12580724724.480564,6206207
13988,telangana,kumuram bheem asifabad ,2022,3,5642724850.521915,3217193
13989,telangana,nizamabad ,2022,3,35480941123.20821,15374558
13990,telangana,adilabad ,2022,3,8917128425.600996,4697252
13991,telangana,ajanna sircilla ,2022,3,11900795823.20659,5407265
13992,telangana,nagarkurnool ,2022,3,18637778860.078545,8782718
13993,telangana,peddapalle ,2022,3,20799401370.88663,10936393
13994,telangana,nirmal ,2022,3,12158789732.897774,5045789
13995,telangana,mahabubabad ,2022,3,11797675474.514078,6113296
13996,telangana,angareddy ,2022,3,57832647223.37014,33187414
13997,telangana,wanaparthy ,2022,3,10130094511.37881,4675529
13998,telangana,vikarabad ,2022,3,14232056919.530758,7799069
13999,telangana,jagtial ,2022,3,19843349567.164665,8168113
14000,telangana,yadadri bhuvanagiri ,2022,3,22042571396.236126,10857894
14001,telangana,medak ,2022,3,12214538646.775864,6256711
14002,telangana,mahbubnagar ,2022,3,20954874892.610764,10611492
14003,telangana,jaya shankar bhalupally ,2022,3,8896891604.929647,4204613
14004,telangana,warangal urban ,2022,3,55794322100.977,27244856
14005,telangana,angareddy ,2022,3,272598081405.12262,169029273
14006,telangana,hyderabad ,2022,3,1586047443981.7905,1018658174
14007,telangana,uryapet ,2022,3,23876546283.024384,11413191
14008,telangana,jogulamba gadwal ,2022,3,11052081759.676401,4706947
14009,telangana,kamareddy ,2022,3,14964327071.013714,7186922
14010,telangana,mulugu ,2022,3,5260858335.473125,2441037
14011,telangana,medchal malkajgiri ,2022,3,223442008167.9499,136384039
14012,telangana,karimnagar ,2022,3,36478353448.996735,17095584
14013,telangana,mancherial ,2022,3,21649183001.676773,11116187
14014,telangana,pet ,2022,3,27570105119.137547,12900290
14015,telangana,khammam ,2022,3,36789751400.92127,17010697
14016,telangana,narayanpet ,2022,2,7716014147.238309,3197626
14017,telangana,nalgonda ,2022,2,44558915742.72007,19977314
14018,telangana,jangaon ,2022,2,14919993685.003801,7231360
14019,telangana,bhadradri kothagudem ,2022,2,28087468534.111588,12778081
14020,telangana,warangal rural ,2022,2,14387372670.720768,6842881
14021,telangana,kumuram bheem asifabad ,2022,2,6154185695.946731,3332600
